"FilePath","FileName","CurrentVersion","CorrectVersion","IsStub","MissingFM","MissingContent","HasV21","HasV30","HasV31","HasV4","NeedsUpdate"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-2-networking-security\SEC-security\SEC-066 - Formal Verification of Security Properties.md","SEC-066 - Formal Verification of Security Properties.md","0","0","True","","The Problem This Solves,Understand It in 30 Seconds...","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-2-networking-security\SEC-security\SEC-067 - SAST and DAST Pipeline Design and Automation.md","SEC-067 - SAST and DAST Pipeline Design and Automation.md","0","0","True","","The Problem This Solves,Understand It in 30 Seconds...","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-2-networking-security\SEC-security\SEC-068 - Adversarial Thinking as Engineering Mindset.md","SEC-068 - Adversarial Thinking as Engineering Mindset.md","0","0","True","","The Problem This Solves,Understand It in 30 Seconds...","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-2-networking-security\SEC-security\SEC-069 - Security Trade-off Framing.md","SEC-069 - Security Trade-off Framing.md","0","0","True","","The Problem This Solves,Understand It in 30 Seconds...","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-2-networking-security\SEC-security\SEC-070 - Threat Modeling as First-Principles Tool.md","SEC-070 - Threat Modeling as First-Principles Tool.md","0","0","True","","The Problem This Solves,Understand It in 30 Seconds...","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-001 - Why Concurrency Is Hard.md","JCC-001 - Why Concurrency Is Hard.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-002 - The Thread Safety Problem -- A Mental Model.md","JCC-002 - The Thread Safety Problem -- A Mental Model.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-003 - Java Concurrency Approach -- History and Philosophy.md","JCC-003 - Java Concurrency Approach -- History and Philosophy.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-004 - Concurrency vs Parallelism in Java.md","JCC-004 - Concurrency vs Parallelism in Java.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-005 - The Java Concurrency Ecosystem Map.md","JCC-005 - The Java Concurrency Ecosystem Map.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-006 - Thread (Java).md","JCC-006 - Thread (Java).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-007 - Runnable.md","JCC-007 - Runnable.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-008 - Callable.md","JCC-008 - Callable.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-009 - Future.md","JCC-009 - Future.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-010 - CompletableFuture.md","JCC-010 - CompletableFuture.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-011 - Thread Lifecycle.md","JCC-011 - Thread Lifecycle.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-012 - Thread States.md","JCC-012 - Thread States.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-013 - synchronized.md","JCC-013 - synchronized.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-014 - volatile.md","JCC-014 - volatile.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-015 - wait notify notifyAll.md","JCC-015 - wait notify notifyAll.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-016 - ReentrantLock.md","JCC-016 - ReentrantLock.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-017 - ReadWriteLock.md","JCC-017 - ReadWriteLock.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-018 - StampedLock.md","JCC-018 - StampedLock.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-019 - ThreadLocal.md","JCC-019 - ThreadLocal.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-020 - Java Memory Model (JMM).md","JCC-020 - Java Memory Model (JMM).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-021 - Race Condition.md","JCC-021 - Race Condition.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-022 - CAS (Compare-And-Swap).md","JCC-022 - CAS (Compare-And-Swap).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-023 - Optimistic Locking (Java).md","JCC-023 - Optimistic Locking (Java).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-024 - Executor.md","JCC-024 - Executor.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-025 - ExecutorService.md","JCC-025 - ExecutorService.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-026 - ThreadPoolExecutor.md","JCC-026 - ThreadPoolExecutor.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-027 - ForkJoinPool.md","JCC-027 - ForkJoinPool.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-028 - Virtual Threads (Project Loom).md","JCC-028 - Virtual Threads (Project Loom).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-029 - Carrier Thread.md","JCC-029 - Carrier Thread.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-030 - Continuation.md","JCC-030 - Continuation.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-031 - Semaphore (Java).md","JCC-031 - Semaphore (Java).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-032 - CountDownLatch.md","JCC-032 - CountDownLatch.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-033 - CyclicBarrier.md","JCC-033 - CyclicBarrier.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-034 - Phaser.md","JCC-034 - Phaser.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-035 - BlockingQueue.md","JCC-035 - BlockingQueue.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-036 - ConcurrentHashMap.md","JCC-036 - ConcurrentHashMap.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-037 - CopyOnWriteArrayList.md","JCC-037 - CopyOnWriteArrayList.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-038 - Atomic Classes.md","JCC-038 - Atomic Classes.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-039 - VarHandle.md","JCC-039 - VarHandle.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-040 - Structured Concurrency.md","JCC-040 - Structured Concurrency.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-041 - Scoped Values.md","JCC-041 - Scoped Values.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-042 - Thread Dump Analysis.md","JCC-042 - Thread Dump Analysis.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-043 - Deadlock Detection (Java).md","JCC-043 - Deadlock Detection (Java).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-044 - Lock Striping.md","JCC-044 - Lock Striping.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-045 - Actor Model.md","JCC-045 - Actor Model.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-046 - Concurrency Architecture Patterns in Java.md","JCC-046 - Concurrency Architecture Patterns in Java.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-047 - Virtual Thread Migration Strategy (Loom).md","JCC-047 - Virtual Thread Migration Strategy (Loom).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-048 - Concurrent System Design at Scale.md","JCC-048 - Concurrent System Design at Scale.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-049 - Lock-Free Algorithm Strategy.md","JCC-049 - Lock-Free Algorithm Strategy.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-050 - Thread Model Selection Framework.md","JCC-050 - Thread Model Selection Framework.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-051 - Java Memory Model Specification Deep Dive.md","JCC-051 - Java Memory Model Specification Deep Dive.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-052 - Lock-Free Data Structure Design.md","JCC-052 - Lock-Free Data Structure Design.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-053 - Concurrent Algorithm Research.md","JCC-053 - Concurrent Algorithm Research.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-054 - Structured Concurrency Design Principles.md","JCC-054 - Structured Concurrency Design Principles.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-055 - Concurrency-First Thinking.md","JCC-055 - Concurrency-First Thinking.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-056 - Shared State Risk Intuition.md","JCC-056 - Shared State Risk Intuition.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-057 - Thread Safety Trade-off Framing.md","JCC-057 - Thread Safety Trade-off Framing.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-058 - ScheduledExecutorService.md","JCC-058 - ScheduledExecutorService.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-059 - CompletableFuture Composition Patterns.md","JCC-059 - CompletableFuture Composition Patterns.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-060 - Parallel Streams.md","JCC-060 - Parallel Streams.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-061 - Fork-Join Framework Pattern.md","JCC-061 - Fork-Join Framework Pattern.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-062 - Thread Interruption and Cancellation.md","JCC-062 - Thread Interruption and Cancellation.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-063 - CompletionService.md","JCC-063 - CompletionService.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-064 - Condition Interface (Lock Conditions).md","JCC-064 - Condition Interface (Lock Conditions).md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-065 - Amdahl's Law.md","JCC-065 - Amdahl's Law.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-066 - Thread Pinning (Virtual Threads Problem).md","JCC-066 - Thread Pinning (Virtual Threads Problem).md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-067 - JMM Happens-Before - Deep Rules.md","JCC-067 - JMM Happens-Before - Deep Rules.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-068 - Lock-Free Data Structures.md","JCC-068 - Lock-Free Data Structures.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-069 - Memory Visibility Diagnostics (jstack, JFR).md","JCC-069 - Memory Visibility Diagnostics (jstack, JFR).md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-070 - False Sharing (Java Context).md","JCC-070 - False Sharing (Java Context).md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-071 - Busy-Wait vs Blocking.md","JCC-071 - Busy-Wait vs Blocking.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-072 - JSR 133 - Java Memory Model Specification.md","JCC-072 - JSR 133 - Java Memory Model Specification.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-073 - Project Loom Design Rationale.md","JCC-073 - Project Loom Design Rationale.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-074 - Structured Concurrency Theory.md","JCC-074 - Structured Concurrency Theory.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-075 - Reactive Streams Specification.md","JCC-075 - Reactive Streams Specification.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-076 - Actor Model Theory (Erlang - Akka Roots).md","JCC-076 - Actor Model Theory (Erlang - Akka Roots).md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JCC-java-concurrency\JCC-077 - Lock-Free Algorithm Theory (CAS Foundations).md","JCC-077 - Lock-Free Algorithm Theory (CAS Foundations).md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-001 - What Is Java - History and Philosophy.md","JLG-001 - What Is Java - History and Philosophy.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-002 - The Java Ecosystem Map (SE, EE, ME, Android).md","JLG-002 - The Java Ecosystem Map (SE, EE, ME, Android).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-003 - Why Java Is Still Dominant.md","JLG-003 - Why Java Is Still Dominant.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-004 - Java vs Other JVM Languages (Kotlin, Scala, Groovy).md","JLG-004 - Java vs Other JVM Languages (Kotlin, Scala, Groovy).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-005 - Java Versioning and LTS Release Strategy.md","JLG-005 - Java Versioning and LTS Release Strategy.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-006 - Java EE  J2EE Overview.md","JLG-006 - Java EE  J2EE Overview.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-007 - JSP (Java Server Pages).md","JLG-007 - JSP (Java Server Pages).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-008 - Java Servlet.md","JLG-008 - Java Servlet.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-009 - Java Collections Deep Dive (List, Map, Set).md","JLG-009 - Java Collections Deep Dive (List, Map, Set).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-010 - Java Exception Hierarchy (Checked vs Unchecked).md","JLG-010 - Java Exception Hierarchy (Checked vs Unchecked).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-011 - Java Keywords (static, final, volatile, synchronized, transient).md","JLG-011 - Java Keywords (static, final, volatile, synchronized, transient).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-012 - Java File IO and Serialization.md","JLG-012 - Java File IO and Serialization.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-013 - Java Abstract Classes vs Interfaces.md","JLG-013 - Java Abstract Classes vs Interfaces.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-014 - Java Access Modifiers.md","JLG-014 - Java Access Modifiers.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-015 - Java Constructors Deep Dive.md","JLG-015 - Java Constructors Deep Dive.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-016 - Java Memory Management (Stack vs Heap Practical).md","JLG-016 - Java Memory Management (Stack vs Heap Practical).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-017 - Java 8 to Java 17 Migration Guide.md","JLG-017 - Java 8 to Java 17 Migration Guide.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-018 - Java 17 Features (Records, Sealed, Pattern Matching).md","JLG-018 - Java 17 Features (Records, Sealed, Pattern Matching).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-019 - Java Profiling (YourKit, JFR).md","JLG-019 - Java Profiling (YourKit, JFR).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-020 - Java Performance Tuning.md","JLG-020 - Java Performance Tuning.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-021 - String Pool String Interning.md","JLG-021 - String Pool String Interning.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-022 - Autoboxing Unboxing.md","JLG-022 - Autoboxing Unboxing.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-023 - Integer Cache.md","JLG-023 - Integer Cache.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-024 - Generics.md","JLG-024 - Generics.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-025 - Type Erasure.md","JLG-025 - Type Erasure.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-026 - Bounded Wildcards.md","JLG-026 - Bounded Wildcards.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-027 - Covariance Contravariance.md","JLG-027 - Covariance Contravariance.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-028 - Varargs.md","JLG-028 - Varargs.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-029 - Reflection.md","JLG-029 - Reflection.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-030 - Annotation Processing (APT).md","JLG-030 - Annotation Processing (APT).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-031 - Serialization Deserialization.md","JLG-031 - Serialization Deserialization.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-032 - Records (Java 16+).md","JLG-032 - Records (Java 16+).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-033 - Sealed Classes (Java 17+).md","JLG-033 - Sealed Classes (Java 17+).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-034 - Pattern Matching (Java 21+).md","JLG-034 - Pattern Matching (Java 21+).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-035 - invokedynamic.md","JLG-035 - invokedynamic.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-036 - Optional.md","JLG-036 - Optional.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-037 - Stream API.md","JLG-037 - Stream API.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-038 - Functional Interfaces.md","JLG-038 - Functional Interfaces.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-039 - Method References.md","JLG-039 - Method References.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-040 - Lambda Expressions.md","JLG-040 - Lambda Expressions.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-041 - Java Version Migration Strategy (8 → 17 → 21).md","JLG-041 - Java Version Migration Strategy (8 → 17 → 21).md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-042 - Java API Design at Scale.md","JLG-042 - Java API Design at Scale.md","2","2","False","","","False","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-043 - Java Modularity Strategy (JPMS).md","JLG-043 - Java Modularity Strategy (JPMS).md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-044 - Java Performance Profiling at Scale.md","JLG-044 - Java Performance Profiling at Scale.md","2","2","False","","","True","False","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-045 - Java in Polyglot Architecture.md","JLG-045 - Java in Polyglot Architecture.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-046 - Java Language Specification Deep Dive.md","JLG-046 - Java Language Specification Deep Dive.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-047 - Project Valhalla - Value Types and Primitives.md","JLG-047 - Project Valhalla - Value Types and Primitives.md","3","3","False","","","True","True","False","False","NO"
"C:\ASK\MyWorkspace\sk-keys\dictionary\tier-3-java\JLG-java-language\JLG-048 - Project Panama - Foreign Function and Memory API.md","JLG-048 - Project Panama - Foreign Function and Memory API.md","2","2","False","","","True","False","False","False","NO"
